TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-07-03,2024-07-03,FO,NSE,STO,116921,,GAIL,,2024-09-26,2024-09-26,190.00,PE,GAIL24SEP190PE,2.50,2.50,2.50,2.50,2.50,7.50,220.14,6.45,59475,59475,13,11448937.50,13,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,102681,,GAIL,,2024-08-29,2024-08-29,190.00,CE,GAIL24AUG190CE,34.80,34.80,34.80,34.80,34.80,21.70,220.14,36.55,4575,4575,1,1028460.00,1,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,102598,,GAIL,,2024-07-25,2024-07-25,217.50,CE,GAIL24JUL217.5CE,10.60,11.00,9.25,9.80,9.80,11.50,220.14,9.80,269925,86925,52,54081532.50,52,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,103003,,GAIL,,2024-08-29,2024-08-29,260.00,CE,GAIL24AUG260CE,2.90,3.75,2.90,3.20,3.20,3.15,220.14,5.15,59475,13725,6,7223010.00,5,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,116935,,GAIL,,2024-09-26,2024-09-26,260.00,PE,GAIL24SEP260PE,0.00,0.00,0.00,46.00,0.00,46.00,220.14,43.90,0,0,0,0.00,0,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,116934,,GAIL,,2024-09-26,2024-09-26,260.00,CE,GAIL24SEP260CE,0.00,0.00,0.00,8.60,0.00,8.60,220.14,8.45,0,0,0,0.00,0,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,102916,,GAIL,,2024-08-29,2024-08-29,250.00,CE,GAIL24AUG250CE,0.00,0.00,0.00,2.75,0.00,2.75,220.14,7.20,0,0,0,0.00,0,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,101064,,GAIL,,2024-07-25,2024-07-25,190.00,CE,GAIL24JUL190CE,0.00,0.00,0.00,32.90,32.90,32.90,220.14,32.05,96075,0,0,0.00,0,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,116920,,GAIL,,2024-09-26,2024-09-26,190.00,CE,GAIL24SEP190CE,0.00,0.00,0.00,38.90,0.00,38.90,220.14,39.80,0,0,0,0.00,0,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,102693,,GAIL,,2024-08-29,2024-08-29,205.00,CE,GAIL24AUG205CE,0.00,0.00,0.00,14.00,0.00,14.00,220.14,26.05,0,0,0,0.00,0,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,101071,,GAIL,,2024-07-25,2024-07-25,205.00,PE,GAIL24JUL205PE,1.85,2.15,1.70,2.00,2.05,1.95,220.14,2.00,933300,-41175,142,134426996.25,119,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,101070,,GAIL,,2024-07-25,2024-07-25,205.00,CE,GAIL24JUL205CE,18.75,18.75,18.45,18.55,18.45,19.75,220.14,18.55,183000,0,3,3069138.75,3,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STF,46859,,GAIL,,2024-08-29,2024-08-29,,,GAIL24AUGFUT,225.85,225.85,222.00,222.95,222.75,224.60,220.14,222.95,3559350,297375,299,305651861.25,279,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,102594,,GAIL,,2024-07-25,2024-07-25,207.50,CE,GAIL24JUL207.5CE,17.00,17.70,17.00,17.70,17.70,17.70,220.14,18.15,91500,-4575,3,3085837.50,3,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,101057,,GAIL,,2024-07-25,2024-07-25,170.00,PE,GAIL24JUL170PE,0.00,0.00,0.00,0.15,0.15,0.15,220.14,0.10,82350,0,0,0.00,0,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,102682,,GAIL,,2024-08-29,2024-08-29,190.00,PE,GAIL24AUG190PE,1.85,1.85,1.50,1.80,1.80,2.00,220.14,1.80,105225,18300,7,6139421.25,7,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,116922,,GAIL,,2024-09-26,2024-09-26,200.00,CE,GAIL24SEP200CE,0.00,0.00,0.00,32.35,0.00,32.35,220.14,33.05,0,0,0,0.00,0,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,102692,,GAIL,,2024-08-29,2024-08-29,200.00,PE,GAIL24AUG200PE,3.10,3.55,3.05,3.25,3.25,3.60,220.14,3.25,109800,13725,32,29766551.25,31,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,102691,,GAIL,,2024-08-29,2024-08-29,200.00,CE,GAIL24AUG200CE,0.00,0.00,0.00,28.40,28.40,28.40,220.14,29.35,36600,0,0,0.00,0,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,116923,,GAIL,,2024-09-26,2024-09-26,200.00,PE,GAIL24SEP200PE,0.00,0.00,0.00,10.80,0.00,10.80,220.14,9.55,0,0,0,0.00,0,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,101161,,GAIL,,2024-07-25,2024-07-25,255.00,CE,GAIL24JUL255CE,0.75,0.85,0.65,0.70,0.70,0.95,220.14,0.70,1043100,-96075,96,112333863.75,83,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,102694,,GAIL,,2024-08-29,2024-08-29,205.00,PE,GAIL24AUG205PE,0.00,0.00,0.00,15.90,0.00,15.90,220.14,8.60,0,0,0,0.00,0,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,102628,,GAIL,,2024-07-25,2024-07-25,232.50,PE,GAIL24JUL232.5PE,13.60,15.15,13.40,14.80,14.80,13.45,220.14,17.15,59475,9150,8,9019612.50,8,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,102592,,GAIL,,2024-07-25,2024-07-25,202.50,CE,GAIL24JUL202.5CE,20.90,20.90,20.45,20.45,20.45,21.95,220.14,21.75,4575,0,3,3063877.50,3,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,101069,,GAIL,,2024-07-25,2024-07-25,200.00,PE,GAIL24JUL200PE,1.30,1.35,1.05,1.25,1.30,1.20,220.14,1.25,3614250,215025,302,278003992.50,215,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,101137,,GAIL,,2024-07-25,2024-07-25,240.00,CE,GAIL24JUL240CE,2.60,2.70,2.00,2.20,2.20,2.60,220.14,2.20,4199850,228750,762,844858158.75,554,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,101067,,GAIL,,2024-07-25,2024-07-25,195.00,PE,GAIL24JUL195PE,0.80,0.80,0.65,0.70,0.70,0.75,220.14,0.70,576450,0,17,15222626.25,16,F1,4575,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123411,,MARICO,,2024-07-25,2024-07-25,545.00,CE,MARICO24JUL545CE,0.00,0.00,0.00,63.70,0.00,63.70,607.50,65.75,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123660,,MARICO,,2024-08-29,2024-08-29,650.00,CE,MARICO24AUG650CE,12.80,12.80,12.80,12.80,12.80,20.00,607.50,12.80,3600,1200,1,795360.00,1,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139991,,MARICO,,2024-09-26,2024-09-26,650.00,PE,MARICO24SEP650PE,0.00,0.00,0.00,50.30,0.00,50.30,607.50,52.15,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123482,,MARICO,,2024-07-25,2024-07-25,615.00,PE,MARICO24JUL615PE,20.45,20.75,17.95,18.60,18.20,21.40,607.50,18.60,109200,9600,49,37303500.00,49,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139838,,MARICO,,2024-08-29,2024-08-29,615.00,PE,MARICO24AUG615PE,0.00,0.00,0.00,26.60,0.00,26.60,607.50,27.50,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123638,,MARICO,,2024-08-29,2024-08-29,540.00,CE,MARICO24AUG540CE,0.00,0.00,0.00,75.00,0.00,75.00,607.50,77.60,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139936,,MARICO,,2024-09-26,2024-09-26,610.00,PE,MARICO24SEP610PE,0.00,0.00,0.00,28.30,0.00,28.30,607.50,29.25,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123647,,MARICO,,2024-08-29,2024-08-29,580.00,PE,MARICO24AUG580PE,0.00,0.00,0.00,19.60,0.00,19.60,607.50,12.85,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,127512,,MARICO,,2024-07-25,2024-07-25,580.00,CE,MARICO24JUL580CE,32.85,32.85,32.10,32.10,32.10,34.40,607.50,35.65,6000,2400,2,1469940.00,2,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,127505,,MARICO,,2024-07-25,2024-07-25,540.00,PE,MARICO24JUL540PE,1.50,1.50,1.00,1.00,1.00,1.60,607.50,0.65,2400,1200,2,1299000.00,2,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,127503,,MARICO,,2024-07-25,2024-07-25,540.00,CE,MARICO24JUL540CE,0.00,0.00,0.00,16.45,0.00,16.45,607.50,70.45,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139917,,MARICO,,2024-09-26,2024-09-26,520.00,CE,MARICO24SEP520CE,0.00,0.00,0.00,104.90,0.00,104.90,607.50,100.10,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139831,,MARICO,,2024-08-29,2024-08-29,585.00,CE,MARICO24AUG585CE,0.00,0.00,0.00,48.25,0.00,48.25,607.50,43.60,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,127515,,MARICO,,2024-07-25,2024-07-25,590.00,PE,MARICO24JUL590PE,9.90,9.90,7.20,7.35,7.45,9.90,607.50,7.35,97200,13200,186,133486260.00,173,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,140037,,MARICO,,2024-09-26,2024-09-26,700.00,CE,MARICO24SEP700CE,0.00,0.00,0.00,10.65,0.00,10.65,607.50,8.75,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123481,,MARICO,,2024-07-25,2024-07-25,615.00,CE,MARICO24JUL615CE,13.75,13.95,12.15,13.40,13.75,12.90,607.50,13.40,169200,32400,223,168058140.00,217,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123659,,MARICO,,2024-08-29,2024-08-29,640.00,PE,MARICO24AUG640PE,0.00,0.00,0.00,51.05,0.00,51.05,607.50,42.20,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,127528,,MARICO,,2024-07-25,2024-07-25,660.00,CE,MARICO24JUL660CE,2.85,2.85,2.40,2.60,2.65,2.85,607.50,2.60,86400,4800,56,44520120.00,55,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139776,,MARICO,,2024-08-29,2024-08-29,555.00,CE,MARICO24AUG555CE,0.00,0.00,0.00,70.15,0.00,70.15,607.50,65.25,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123415,,MARICO,,2024-07-25,2024-07-25,555.00,CE,MARICO24JUL555CE,0.00,0.00,0.00,55.85,0.00,55.85,607.50,56.50,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,127520,,MARICO,,2024-07-25,2024-07-25,620.00,CE,MARICO24JUL620CE,10.45,12.15,10.30,11.50,11.75,11.05,607.50,11.50,966000,-63600,681,515759880.00,559,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123643,,MARICO,,2024-08-29,2024-08-29,560.00,PE,MARICO24AUG560PE,0.00,0.00,0.00,12.95,0.00,12.95,607.50,7.50,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123632,,MARICO,,2024-08-29,2024-08-29,510.00,CE,MARICO24AUG510CE,0.00,0.00,0.00,99.85,0.00,99.85,607.50,104.55,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123703,,MARICO,,2024-08-29,2024-08-29,700.00,PE,MARICO24AUG700PE,0.00,0.00,0.00,96.90,0.00,96.90,607.50,89.05,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,127532,,MARICO,,2024-07-25,2024-07-25,700.00,CE,MARICO24JUL700CE,0.75,0.80,0.65,0.75,0.75,0.90,607.50,0.75,168000,8400,24,20181000.00,24,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123477,,MARICO,,2024-07-25,2024-07-25,595.00,CE,MARICO24JUL595CE,22.95,23.95,22.95,23.95,23.95,22.10,607.50,23.95,12000,-1200,2,1484280.00,2,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,140033,,MARICO,,2024-09-26,2024-09-26,680.00,CE,MARICO24SEP680CE,0.00,0.00,0.00,14.90,0.00,14.90,607.50,12.55,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139834,,MARICO,,2024-08-29,2024-08-29,595.00,PE,MARICO24AUG595PE,0.00,0.00,0.00,17.85,0.00,17.85,607.50,18.25,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139927,,MARICO,,2024-09-26,2024-09-26,570.00,CE,MARICO24SEP570CE,0.00,0.00,0.00,65.45,0.00,65.45,607.50,60.85,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,127516,,MARICO,,2024-07-25,2024-07-25,600.00,CE,MARICO24JUL600CE,19.70,21.85,17.55,20.85,21.30,19.85,607.50,20.85,154800,-6000,298,221818980.00,292,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,127517,,MARICO,,2024-07-25,2024-07-25,600.00,PE,MARICO24JUL600PE,14.40,14.60,10.55,11.20,11.20,14.45,607.50,11.20,442800,-158400,792,581772300.00,714,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,127507,,MARICO,,2024-07-25,2024-07-25,550.00,PE,MARICO24JUL550PE,1.90,1.90,1.10,1.20,1.25,2.00,607.50,1.20,324000,108000,304,201095700.00,237,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123641,,MARICO,,2024-08-29,2024-08-29,550.00,PE,MARICO24AUG550PE,15.50,15.50,5.10,5.10,5.10,3.90,607.50,5.55,0,0,4,2689440.00,2,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123490,,MARICO,,2024-07-25,2024-07-25,645.00,PE,MARICO24JUL645PE,40.60,40.60,40.60,40.60,40.60,51.35,607.50,40.05,1200,1200,1,822720.00,1,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139844,,MARICO,,2024-08-29,2024-08-29,645.00,PE,MARICO24AUG645PE,0.00,0.00,0.00,43.75,0.00,43.75,607.50,45.55,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139843,,MARICO,,2024-08-29,2024-08-29,645.00,CE,MARICO24AUG645CE,0.00,0.00,0.00,18.50,0.00,18.50,607.50,15.35,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123489,,MARICO,,2024-07-25,2024-07-25,645.00,CE,MARICO24JUL645CE,4.05,4.70,4.05,4.70,4.70,4.95,607.50,5.30,2400,0,4,3117540.00,4,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139824,,MARICO,,2024-08-29,2024-08-29,575.00,CE,MARICO24AUG575CE,0.00,0.00,0.00,55.10,0.00,55.10,607.50,50.30,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123473,,MARICO,,2024-07-25,2024-07-25,575.00,CE,MARICO24JUL575CE,36.50,37.45,36.50,37.45,37.45,36.25,607.50,39.50,3600,2400,2,1468740.00,2,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123474,,MARICO,,2024-07-25,2024-07-25,575.00,PE,MARICO24JUL575PE,4.00,4.60,3.60,3.75,3.90,5.00,607.50,3.75,97200,15600,44,30578640.00,34,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139940,,MARICO,,2024-09-26,2024-09-26,630.00,PE,MARICO24SEP630PE,0.00,0.00,0.00,38.45,0.00,38.45,607.50,39.85,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123656,,MARICO,,2024-08-29,2024-08-29,630.00,CE,MARICO24AUG630CE,0.00,0.00,0.00,23.25,0.00,23.25,607.50,20.55,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139939,,MARICO,,2024-09-26,2024-09-26,630.00,CE,MARICO24SEP630CE,0.00,0.00,0.00,31.45,0.00,31.45,607.50,27.95,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139924,,MARICO,,2024-09-26,2024-09-26,550.00,PE,MARICO24SEP550PE,0.00,0.00,0.00,10.00,10.00,10.00,607.50,8.70,15600,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123480,,MARICO,,2024-07-25,2024-07-25,605.00,PE,MARICO24JUL605PE,15.00,15.25,12.75,13.25,13.35,16.60,607.50,13.25,54000,14400,73,54243480.00,70,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139835,,MARICO,,2024-08-29,2024-08-29,605.00,CE,MARICO24AUG605CE,0.00,0.00,0.00,36.20,0.00,36.20,607.50,31.95,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139836,,MARICO,,2024-08-29,2024-08-29,605.00,PE,MARICO24AUG605PE,0.00,0.00,0.00,21.95,0.00,21.95,607.50,22.60,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123646,,MARICO,,2024-08-29,2024-08-29,580.00,CE,MARICO24AUG580CE,0.00,0.00,0.00,47.30,0.00,47.30,607.50,46.90,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,127513,,MARICO,,2024-07-25,2024-07-25,580.00,PE,MARICO24JUL580PE,6.05,6.05,4.50,4.70,4.80,6.75,607.50,4.70,436800,7200,178,124997940.00,164,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123417,,MARICO,,2024-07-25,2024-07-25,565.00,CE,MARICO24JUL565CE,0.00,0.00,0.00,48.50,0.00,48.50,607.50,47.75,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123640,,MARICO,,2024-08-29,2024-08-29,550.00,CE,MARICO24AUG550CE,0.00,0.00,0.00,67.40,0.00,67.40,607.50,69.25,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123478,,MARICO,,2024-07-25,2024-07-25,595.00,PE,MARICO24JUL595PE,9.90,10.75,8.75,9.05,9.15,11.55,607.50,9.05,40800,10800,51,37008900.00,51,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139833,,MARICO,,2024-08-29,2024-08-29,595.00,CE,MARICO24AUG595CE,0.00,0.00,0.00,41.95,0.00,41.95,607.50,37.50,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139821,,MARICO,,2024-08-29,2024-08-29,565.00,PE,MARICO24AUG565PE,0.00,0.00,0.00,8.65,0.00,8.65,607.50,8.65,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139820,,MARICO,,2024-08-29,2024-08-29,565.00,CE,MARICO24AUG565CE,0.00,0.00,0.00,62.40,0.00,62.40,607.50,57.55,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123418,,MARICO,,2024-07-25,2024-07-25,565.00,PE,MARICO24JUL565PE,3.35,3.35,2.25,2.35,2.25,3.80,607.50,2.35,72000,16800,65,44263500.00,45,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123639,,MARICO,,2024-08-29,2024-08-29,540.00,PE,MARICO24AUG540PE,0.00,0.00,0.00,7.00,7.00,7.00,607.50,4.00,1200,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,127521,,MARICO,,2024-07-25,2024-07-25,620.00,PE,MARICO24JUL620PE,24.00,24.20,21.10,21.50,21.10,24.90,607.50,21.50,211200,13200,57,43960320.00,55,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139937,,MARICO,,2024-09-26,2024-09-26,620.00,CE,MARICO24SEP620CE,0.00,0.00,0.00,36.00,0.00,36.00,607.50,32.25,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,127496,,MARICO,,2024-07-25,2024-07-25,510.00,PE,MARICO24JUL510PE,1.00,1.00,1.00,1.00,1.00,20.15,607.50,0.10,1200,1200,1,613200.00,1,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123634,,MARICO,,2024-08-29,2024-08-29,520.00,CE,MARICO24AUG520CE,0.00,0.00,0.00,91.25,0.00,91.25,607.50,95.30,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,127497,,MARICO,,2024-07-25,2024-07-25,520.00,CE,MARICO24JUL520CE,0.00,0.00,0.00,24.55,0.00,24.55,607.50,89.90,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,38226,,MARICO,,2024-07-25,2024-07-25,670.00,PE,MARICO24JUL670PE,64.85,64.85,62.80,62.80,62.80,141.05,607.50,61.50,1200,1200,6,5283540.00,5,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,38225,,MARICO,,2024-07-25,2024-07-25,670.00,CE,MARICO24JUL670CE,1.95,1.95,1.60,1.75,1.75,2.00,607.50,1.75,207600,9600,33,26599680.00,26,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123671,,MARICO,,2024-08-29,2024-08-29,670.00,CE,MARICO24AUG670CE,0.00,0.00,0.00,11.90,0.00,11.90,607.50,9.05,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123674,,MARICO,,2024-08-29,2024-08-29,670.00,PE,MARICO24AUG670PE,0.00,0.00,0.00,72.60,0.00,72.60,607.50,63.95,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123698,,MARICO,,2024-08-29,2024-08-29,690.00,CE,MARICO24AUG690CE,0.00,0.00,0.00,8.20,0.00,8.20,607.50,5.70,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,51430,,MARICO,,2024-07-25,2024-07-25,690.00,CE,MARICO24JUL690CE,0.95,0.95,0.60,0.90,0.90,1.15,607.50,0.90,25200,-2400,16,13264320.00,16,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,51431,,MARICO,,2024-07-25,2024-07-25,690.00,PE,MARICO24JUL690PE,86.20,86.20,81.70,82.80,82.80,98.70,607.50,80.30,2400,2400,28,25991940.00,23,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,127518,,MARICO,,2024-07-25,2024-07-25,610.00,CE,MARICO24JUL610CE,15.55,16.45,13.75,15.70,15.90,15.05,607.50,15.70,253200,8400,504,378183720.00,443,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123416,,MARICO,,2024-07-25,2024-07-25,555.00,PE,MARICO24JUL555PE,0.00,0.00,0.00,7.40,0.00,7.40,607.50,1.65,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123669,,MARICO,,2024-08-29,2024-08-29,660.00,CE,MARICO24AUG660CE,0.00,0.00,0.00,14.20,0.00,14.20,607.50,11.25,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123670,,MARICO,,2024-08-29,2024-08-29,660.00,PE,MARICO24AUG660PE,0.00,0.00,0.00,65.05,0.00,65.05,607.50,56.30,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139918,,MARICO,,2024-09-26,2024-09-26,520.00,PE,MARICO24SEP520PE,0.00,0.00,0.00,3.85,0.00,3.85,607.50,3.85,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139929,,MARICO,,2024-09-26,2024-09-26,580.00,CE,MARICO24SEP580CE,0.00,0.00,0.00,58.65,0.00,58.65,607.50,54.20,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123633,,MARICO,,2024-08-29,2024-08-29,510.00,PE,MARICO24AUG510PE,0.00,0.00,0.00,3.40,0.00,3.40,607.50,1.30,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,140038,,MARICO,,2024-09-26,2024-09-26,700.00,PE,MARICO24SEP700PE,0.00,0.00,0.00,86.40,0.00,86.40,607.50,89.50,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139837,,MARICO,,2024-08-29,2024-08-29,615.00,CE,MARICO24AUG615CE,29.75,29.75,29.75,29.75,29.75,29.60,607.50,26.95,1200,1200,1,773700.00,1,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123412,,MARICO,,2024-07-25,2024-07-25,545.00,PE,MARICO24JUL545PE,0.25,0.95,0.25,0.85,0.85,5.40,607.50,0.90,9600,9600,44,28810320.00,12,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139851,,MARICO,,2024-08-29,2024-08-29,665.00,CE,MARICO24AUG665CE,0.00,0.00,0.00,12.60,0.00,12.60,607.50,10.10,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,123496,,MARICO,,2024-07-25,2024-07-25,665.00,PE,MARICO24JUL665PE,0.00,0.00,0.00,67.00,0.00,67.00,607.50,57.00,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139852,,MARICO,,2024-08-29,2024-08-29,665.00,PE,MARICO24AUG665PE,0.00,0.00,0.00,57.65,0.00,57.65,607.50,60.10,0,0,0,0.00,0,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,127519,,MARICO,,2024-07-25,2024-07-25,610.00,PE,MARICO24JUL610PE,18.25,18.40,15.15,15.75,15.65,18.85,607.50,15.75,139200,24000,206,154905180.00,182,F1,1200,,,,,
2024-07-03,2024-07-03,FO,NSE,STF,37273,,MARICO,,2024-09-26,2024-09-26,,,MARICO24SEPFUT,613.60,613.60,613.60,613.60,613.60,611.25,607.50,617.90,6000,-3600,3,2208960.00,3,F1,1200,,,,,
